status,polling_unit_code,presiding_officer_name_present,presiding_officer_signature_present,polling_agent_signature_present,black_stamp
exist and not blur,19/07/07/020,1.0,1.0,1.0,0
exist and not blur,16/20/07/001,1.0,0.0,1.0,1
exist and not blur,19/17/01/001,0.0,1.0,1.0,1
exist and not blur,20/15/03/021,1.0,1.0,1.0,0
exist and not blur,19/25/02/015,0.0,0.0,1.0,1
exist and not blur,09/11/09/007,0.0,1.0,1.0,1
exist and not blur,20/05/01/009,1.0,0.0,1.0,1
exist and not blur,16/12/05/002,0.0,1.0,1.0,1
exist and not blur,19/38/10/022,1.0,0.0,1.0,1
exist and not blur,13/09/03/001,1.0,0.0,1.0,1
exist and not blur,19/31/08/035,0.0,1.0,1.0,0
exist and not blur,16/05/10/013,0.0,1.0,1.0,1
exist and not blur,19/08/02/030,1.0,1.0,0.0,0
exist and not blur,16/23/05/005,1.0,1.0,0.0,1
exist and not blur,13/09/10/016,0.0,1.0,1.0,1
exist and not blur,14/04/10/006,1.0,0.0,1.0,1
exist and not blur,01/02/01/044,0.0,1.0,1.0,1
exist and not blur,01/04/10/004,1.0,1.0,0.0,1
exist and not blur,14/11/14/005,0.0,1.0,1.0,1
exist and not blur,15/11/10/012,1.0,1.0,0.0,0
exist and not blur,09/07/06/004,1.0,1.0,1.0,0
exist and not blur,19/31/07/019,1.0,1.0,0.0,0
exist and not blur,16/02/01/013,0.0,1.0,1.0,1
exist and not blur,19/31/05/133,0.0,0.0,0.0,0
exist and not blur,14/04/11/009,0.0,1.0,1.0,1
exist and not blur,01/01/11/005,0.0,1.0,1.0,1
exist and not blur,09/13/11/008,1.0,1.0,1.0,0
exist and not blur,19/09/01/018,1.0,0.0,1.0,1
exist and not blur,36/13/06/014,0.0,1.0,1.0,1
exist and not blur,01/09/08/027,1.0,0.0,1.0,0
exist and not blur,20/33/08/002,0.0,1.0,1.0,1
exist and not blur,19/38/04/022,1.0,1.0,1.0,0
exist and not blur,36/05/06/014,1.0,0.0,1.0,1
exist and not blur,20/05/04/013,1.0,0.0,1.0,1
exist and not blur,19/20/04/004,1.0,1.0,1.0,0
exist and not blur,13/11/10/008,0.0,1.0,1.0,1
exist and not blur,19/35/03/015,0.0,1.0,1.0,0
exist and not blur,19/05/07/016,1.0,1.0,1.0,0
exist and not blur,09/07/03/017,0.0,1.0,0.0,0
exist and not blur,16/19/02/030,1.0,1.0,0.0,0
exist and not blur,16/07/07/011,1.0,1.0,1.0,0
exist and not blur,16/23/08/001,1.0,1.0,0.0,1
exist and not blur,14/08/02/011,1.0,0.0,1.0,1
exist and not blur,16/23/01/010,1.0,1.0,0.0,1
exist and not blur,19/22/01/011,1.0,0.0,1.0,0
exist and not blur,13/02/08/007,1.0,1.0,1.0,0
exist and not blur,19/21/07/015,0.0,1.0,1.0,1
exist and not blur,16/23/09/015,1.0,1.0,0.0,1
exist and not blur,16/05/05/002,0.0,1.0,1.0,1
exist and not blur,13/14/05/008,0.0,0.0,1.0,0
exist and not blur,36/05/01/002,0.0,1.0,1.0,1
exist and not blur,36/09/08/016,1.0,1.0,1.0,0
exist and not blur,19/02/06/010,1.0,1.0,0.0,0
exist and not blur,19/29/06/003,0.0,1.0,1.0,1
exist and not blur,20/21/03/002,1.0,0.0,1.0,1
exist and not blur,16/23/06/008,1.0,1.0,0.0,1
exist and not blur,16/09/01/006,1.0,1.0,0.0,1
exist and not blur,13/09/01/006,0.0,1.0,1.0,1
exist and not blur,16/23/03/005,1.0,0.0,0.0,1
exist and not blur,20/19/03/001,1.0,1.0,1.0,0
exist and not blur,19/43/01/002,0.0,1.0,1.0,1
exist and not blur,20/12/03/015,1.0,1.0,1.0,0
exist and not blur,19/19/06/019,1.0,1.0,1.0,0
exist and not blur,20/05/03/010,1.0,1.0,1.0,0
exist and not blur,36/14/05/005,1.0,1.0,1.0,0
exist and not blur,19/09/04/024,1.0,1.0,0.0,1
exist and not blur,16/26/10/003,0.0,1.0,1.0,1
exist and not blur,14/10/06/009,0.0,1.0,1.0,1
exist and not blur,16/20/06/003,1.0,1.0,0.0,0
exist and not blur,20/05/04/016,1.0,0.0,1.0,1
exist and not blur,19/13/11/004,1.0,1.0,1.0,0
exist and not blur,36/02/01/019,1.0,1.0,1.0,0
exist and not blur,19/25/10/014,0.0,1.0,1.0,1
exist and not blur,19/09/14/009,1.0,1.0,1.0,0
exist and not blur,19/05/09/014,0.0,1.0,1.0,1
exist and not blur,01/01/01/001,1.0,0.0,1.0,1
exist and not blur,19/20/04/020,1.0,1.0,1.0,0
exist and not blur,19/24/10/014,1.0,1.0,1.0,0
exist and not blur,15/07/03/018,0.0,1.0,1.0,1
exist and not blur,19/24/04/001,1.0,1.0,0.0,1
exist and not blur,20/03/11/011,1.0,1.0,1.0,0
exist and not blur,19/14/02/002,1.0,1.0,1.0,0
exist and not blur,13/14/01/007,1.0,1.0,1.0,0
exist and not blur,36/13/11/013,1.0,0.0,1.0,1
exist and not blur,36/08/06/015,0.0,1.0,1.0,1
exist and not blur,19/31/10/060,1.0,1.0,1.0,0
exist and not blur,19/05/11/013,0.0,1.0,1.0,1
exist and not blur,01/09/11/016,1.0,1.0,1.0,0
exist and not blur,20/03/06/014,1.0,1.0,1.0,0
exist and not blur,01/02/03/007,0.0,1.0,1.0,1
exist and not blur,20/26/04/001,1.0,0.0,1.0,1
exist and not blur,09/08/10/020,1.0,0.0,1.0,1
exist and not blur,19/24/14/033,0.0,0.0,0.0,0
exist and not blur,20/33/09/004,0.0,1.0,1.0,1
exist and not blur,19/14/03/033,1.0,1.0,1.0,0
exist and not blur,01/06/03/013,1.0,1.0,0.0,1
exist and not blur,36/05/10/010,1.0,1.0,0.0,1
exist and not blur,13/02/02/004,1.0,1.0,1.0,0
exist and not blur,16/14/04/011,1.0,1.0,1.0,0
exist and not blur,20/19/11/003,1.0,1.0,1.0,0
exist and not blur,19/07/10/047,0.0,1.0,1.0,1
exist and not blur,14/09/04/009,1.0,1.0,1.0,0
exist and not blur,16/02/06/014,0.0,0.0,0.0,0
exist and not blur,16/27/07/039,1.0,1.0,1.0,0
exist and not blur,14/15/03/013,1.0,0.0,1.0,0
exist and not blur,19/25/03/001,1.0,1.0,1.0,0
exist and not blur,19/04/04/006,0.0,1.0,1.0,1
exist and not blur,14/16/20/002,0.0,1.0,1.0,1
exist and not blur,20/05/04/017,1.0,1.0,1.0,0
exist and not blur,01/11/03/037,0.0,1.0,1.0,1
exist and not blur,16/15/06/011,0.0,1.0,1.0,1
exist and not blur,20/24/01/016,0.0,1.0,1.0,1
exist and not blur,19/01/06/014,1.0,0.0,1.0,1
exist and not blur,14/06/17/010,0.0,1.0,1.0,1
exist and not blur,19/31/08/089,0.0,1.0,1.0,1
exist and not blur,09/01/04/014,1.0,1.0,1.0,0
exist and not blur,19/25/04/003,1.0,1.0,1.0,0
exist and not blur,01/12/10/002,1.0,1.0,0.0,1
exist and not blur,14/01/05/008,1.0,1.0,1.0,0
exist and not blur,01/05/09/010,1.0,0.0,1.0,1
exist and not blur,19/44/06/007,1.0,0.0,1.0,1
exist and not blur,16/20/08/006,1.0,1.0,1.0,0
exist and not blur,19/10/11/026,1.0,1.0,1.0,0
exist and not blur,20/12/03/017,1.0,0.0,1.0,0
exist and not blur,01/15/03/044,1.0,1.0,1.0,0
exist and not blur,19/29/05/009,1.0,1.0,1.0,0
exist and not blur,09/14/04/051,0.0,1.0,0.0,1
exist and not blur,19/29/03/004,1.0,1.0,1.0,0
exist and not blur,16/23/06/006,1.0,1.0,0.0,1
exist and not blur,01/05/02/001,1.0,1.0,0.0,1
exist and not blur,14/06/20/004,0.0,1.0,1.0,1
exist and not blur,16/23/10/023,1.0,1.0,0.0,1
exist and not blur,19/27/03/019,1.0,1.0,1.0,0
exist and not blur,01/01/06/013,1.0,1.0,1.0,0
exist and not blur,20/20/04/012,0.0,1.0,1.0,1
exist and not blur,09/18/05/005,1.0,1.0,1.0,0
exist and not blur,16/25/06/006,0.0,1.0,1.0,1
exist and not blur,19/25/04/065,1.0,1.0,0.0,1
exist and not blur,20/21/12/009,1.0,1.0,1.0,0
exist and not blur,13/10/10/008,0.0,1.0,1.0,1
exist and not blur,16/07/10/012,1.0,1.0,1.0,0
exist and not blur,19/05/11/004,1.0,1.0,1.0,0
exist and not blur,09/06/07/007,0.0,1.0,1.0,1
exist and not blur,19/05/07/002,0.0,1.0,1.0,1
exist and not blur,19/07/03/025,1.0,1.0,1.0,0
exist and not blur,16/05/12/009,1.0,1.0,1.0,0
exist and not blur,16/23/09/013,1.0,1.0,0.0,1
exist and not blur,16/19/02/012,1.0,1.0,0.0,0
exist and not blur,13/04/08/007,1.0,0.0,1.0,0
exist and not blur,15/04/10/017,0.0,0.0,1.0,0
exist and not blur,01/02/06/009,0.0,1.0,1.0,1
exist and not blur,09/09/03/004,0.0,1.0,1.0,1
exist and not blur,09/18/07/009,1.0,1.0,1.0,0
exist and not blur,19/31/01/026,0.0,1.0,1.0,1
exist and not blur,16/10/04/007,1.0,0.0,1.0,1
exist and not blur,19/43/13/002,1.0,1.0,1.0,0
exist and not blur,16/13/09/014,1.0,0.0,1.0,1
exist and not blur,36/09/04/014,0.0,1.0,0.0,1
exist and not blur,20/12/02/038,1.0,1.0,0.0,1
exist and not blur,19/25/02/007,1.0,1.0,1.0,0
exist and not blur,20/12/03/001,1.0,1.0,1.0,0
exist and not blur,20/19/02/005,0.0,0.0,1.0,1
exist and not blur,13/05/04/001,0.0,1.0,1.0,1
exist and not blur,19/29/10/002,0.0,0.0,1.0,0
exist and not blur,19/18/05/008,1.0,0.0,1.0,1
exist and not blur,13/11/10/004,1.0,1.0,1.0,0
exist and not blur,19/31/08/028,1.0,0.0,1.0,1
exist and not blur,20/05/11/004,1.0,0.0,1.0,0
exist and not blur,19/09/03/010,0.0,1.0,1.0,1
exist and not blur,16/03/05/005,0.0,0.0,1.0,0
exist and not blur,13/14/05/007,1.0,1.0,0.0,0
exist and not blur,13/14/09/003,1.0,1.0,1.0,0
exist and not blur,19/21/01/018,0.0,1.0,1.0,1
exist and not blur,09/17/01/009,1.0,0.0,1.0,1
exist and not blur,14/16/09/021,1.0,0.0,1.0,0
exist and not blur,19/10/11/012,1.0,0.0,1.0,1
exist and not blur,20/04/08/007,0.0,1.0,1.0,1
exist and not blur,19/10/03/003,1.0,1.0,1.0,0
exist and not blur,19/08/02/039,1.0,1.0,1.0,0
exist and not blur,16/23/10/043,1.0,1.0,0.0,1
exist and not blur,19/24/10/002,0.0,1.0,1.0,1
exist and not blur,19/24/13/003,1.0,0.0,1.0,1
exist and not blur,20/18/08/002,0.0,0.0,1.0,0
exist and not blur,20/26/03/027,1.0,0.0,1.0,1
exist and not blur,36/13/05/010,0.0,1.0,1.0,1
exist and not blur,16/09/08/020,0.0,1.0,1.0,1
exist and not blur,36/09/03/027,1.0,1.0,1.0,0
exist and not blur,36/02/02/016,1.0,1.0,0.0,1
exist and not blur,19/31/07/032,0.0,1.0,1.0,1
exist and not blur,01/07/01/021,1.0,1.0,1.0,0
exist and not blur,14/15/04/033,1.0,1.0,0.0,1
exist and not blur,19/40/02/004,1.0,1.0,0.0,1
exist and not blur,19/08/01/015,1.0,0.0,0.0,1
exist and not blur,36/13/07/023,0.0,1.0,1.0,1
exist and not blur,13/11/09/010,0.0,1.0,1.0,1
exist and not blur,13/04/02/027,1.0,0.0,1.0,1
exist and not blur,01/10/08/006,1.0,1.0,0.0,0
exist and not blur,16/06/12/017,1.0,1.0,1.0,0
exist and not blur,01/11/02/019,0.0,1.0,1.0,1
exist and not blur,19/24/08/003,1.0,0.0,1.0,1
exist and not blur,09/09/10/005,0.0,1.0,1.0,1
exist and not blur,16/02/06/008,1.0,1.0,1.0,0
exist and not blur,36/05/08/015,1.0,1.0,1.0,0
exist and not blur,14/08/07/008,1.0,1.0,1.0,0
exist and not blur,13/03/01/004,1.0,0.0,1.0,1
exist and not blur,20/05/04/002,1.0,1.0,1.0,0
exist and not blur,01/03/02/002,1.0,1.0,1.0,0
exist and not blur,15/05/04/010,1.0,1.0,1.0,0
exist and not blur,01/09/02/042,1.0,0.0,1.0,1
exist and not blur,20/04/05/013,1.0,0.0,1.0,1
exist and not blur,20/29/01/018,1.0,1.0,0.0,0
exist and not blur,20/27/10/010,1.0,1.0,1.0,0
exist and not blur,09/14/03/005,0.0,1.0,1.0,1
exist and not blur,13/05/09/027,1.0,1.0,1.0,0
exist and not blur,19/42/03/009,1.0,1.0,0.0,1
exist and not blur,20/12/03/018,1.0,1.0,1.0,0
exist and not blur,16/13/09/005,0.0,0.0,0.0,0
exist and not blur,19/35/06/006,1.0,1.0,1.0,0
exist and not blur,09/15/13/020,1.0,1.0,1.0,0
exist and not blur,13/05/08/012,1.0,1.0,1.0,0
exist and not blur,19/19/05/022,1.0,0.0,1.0,1
exist and not blur,15/07/09/008,0.0,1.0,1.0,1
exist and not blur,19/22/06/004,1.0,1.0,1.0,0
exist and not blur,19/27/05/022,0.0,1.0,1.0,1
exist and not blur,36/14/04/002,1.0,1.0,0.0,1
exist and not blur,13/12/05/002,0.0,1.0,1.0,1
exist and not blur,20/19/06/014,0.0,1.0,1.0,1
exist and not blur,13/05/10/011,0.0,0.0,0.0,0
exist and not blur,19/16/02/002,1.0,1.0,1.0,0
exist and not blur,19/29/02/008,1.0,1.0,0.0,1
exist and not blur,14/04/12/055,0.0,1.0,1.0,1
exist and not blur,19/40/05/005,0.0,1.0,1.0,0
exist and not blur,09/09/06/009,0.0,1.0,1.0,1
exist and not blur,20/19/04/007,1.0,1.0,0.0,1
exist and not blur,14/02/01/008,1.0,1.0,1.0,0
exist and not blur,19/15/04/001,0.0,1.0,1.0,1
exist and not blur,20/21/11/019,1.0,1.0,1.0,0
exist and not blur,20/18/09/014,1.0,1.0,0.0,0
exist and not blur,14/06/16/004,0.0,1.0,1.0,1
exist and not blur,14/11/13/007,1.0,1.0,0.0,1
exist and not blur,09/08/03/005,1.0,1.0,1.0,0
exist and not blur,20/27/05/016,0.0,1.0,1.0,1
exist and not blur,16/19/02/007,1.0,1.0,0.0,1
exist and not blur,16/18/03/022,1.0,0.0,1.0,1
exist and not blur,16/12/01/018,1.0,1.0,1.0,0
exist and not blur,13/16/01/016,1.0,1.0,1.0,0
exist and not blur,36/13/08/054,1.0,1.0,1.0,0
exist and not blur,19/08/02/032,1.0,1.0,1.0,0
exist and not blur,01/14/07/001,1.0,1.0,1.0,0
exist and not blur,09/17/08/015,1.0,1.0,1.0,0
exist and not blur,16/18/05/002,0.0,1.0,1.0,0
exist and not blur,01/09/05/014,1.0,1.0,1.0,0
exist and not blur,20/28/01/013,0.0,1.0,1.0,1
exist and not blur,19/15/07/012,1.0,1.0,0.0,1
exist and not blur,19/41/02/009,1.0,0.0,1.0,1
exist and not blur,01/15/02/003,1.0,1.0,1.0,0
exist and not blur,19/20/09/012,0.0,1.0,1.0,1
exist and not blur,19/25/08/001,1.0,1.0,1.0,0
exist and not blur,09/07/09/014,1.0,1.0,1.0,0
exist and not blur,36/09/03/004,0.0,1.0,1.0,1
exist and not blur,19/07/10/037,1.0,1.0,1.0,0
exist and not blur,36/14/05/012,1.0,1.0,1.0,0
exist and not blur,16/18/03/015,1.0,1.0,0.0,1
exist and not blur,01/01/08/027,1.0,1.0,1.0,0
exist and not blur,16/23/05/006,1.0,1.0,0.0,1
exist and not blur,20/32/03/013,1.0,0.0,1.0,1
exist and not blur,13/04/09/005,0.0,1.0,1.0,1
exist and not blur,09/18/06/031,1.0,1.0,1.0,0
exist and not blur,09/18/10/013,1.0,1.0,1.0,0
exist and not blur,19/43/13/003,1.0,1.0,1.0,0
exist and not blur,01/09/04/024,1.0,1.0,1.0,0
exist and not blur,09/14/05/001,1.0,1.0,1.0,0
exist and not blur,20/34/04/009,0.0,1.0,1.0,1
exist and not blur,19/10/07/015,0.0,1.0,1.0,1
exist and not blur,19/09/03/025,1.0,1.0,1.0,0
exist and not blur,01/10/02/005,1.0,1.0,0.0,1
exist and not blur,20/32/07/009,1.0,1.0,1.0,0
exist and not blur,01/15/07/020,0.0,1.0,1.0,1
exist and not blur,09/15/08/007,1.0,0.0,1.0,1
exist and not blur,19/05/01/001,1.0,1.0,1.0,0
exist and not blur,36/03/03/021,1.0,0.0,1.0,1
exist and not blur,20/19/03/016,1.0,1.0,1.0,0
exist and not blur,13/15/01/008,1.0,1.0,1.0,0
exist and not blur,20/24/01/011,1.0,1.0,0.0,1
exist and not blur,36/03/03/009,1.0,0.0,1.0,1
exist and not blur,09/13/01/005,1.0,0.0,1.0,0
exist and not blur,19/39/10/001,1.0,1.0,1.0,0
exist and not blur,16/07/08/004,0.0,1.0,1.0,1
exist and not blur,36/13/11/018,1.0,1.0,1.0,0
exist and not blur,19/12/08/049,1.0,1.0,1.0,0
exist and not blur,20/21/02/025,0.0,0.0,0.0,0
exist and not blur,09/18/02/003,1.0,1.0,1.0,0
exist and not blur,20/10/11/009,1.0,1.0,1.0,0
exist and not blur,19/05/01/035,0.0,0.0,0.0,0
exist and not blur,01/02/04/018,0.0,1.0,1.0,1
exist and not blur,20/16/09/003,1.0,1.0,1.0,0
exist and not blur,36/04/06/005,0.0,1.0,1.0,1
exist and not blur,13/01/06/002,1.0,0.0,1.0,1
exist and not blur,20/27/04/008,0.0,1.0,1.0,1
exist and not blur,19/40/03/001,0.0,1.0,1.0,1
exist and not blur,09/13/01/018,1.0,0.0,1.0,1
exist and not blur,20/23/03/008,1.0,1.0,1.0,0
exist and not blur,16/18/04/002,1.0,1.0,1.0,0
exist and not blur,16/23/02/002,1.0,0.0,0.0,1
exist and not blur,09/14/09/008,0.0,1.0,1.0,1
exist and not blur,19/02/04/012,1.0,1.0,1.0,0
exist and not blur,16/26/07/012,1.0,1.0,0.0,1
exist and not blur,36/08/10/015,1.0,1.0,1.0,0
exist and not blur,16/26/01/006,1.0,1.0,1.0,0
exist and not blur,19/24/15/007,1.0,1.0,1.0,0
exist and not blur,36/13/11/036,1.0,1.0,1.0,0
exist and not blur,15/07/06/015,1.0,0.0,1.0,1
exist and not blur,36/09/08/010,1.0,1.0,1.0,0
exist and not blur,20/02/08/012,0.0,1.0,1.0,0
exist and not blur,19/11/10/008,1.0,1.0,0.0,1
exist and not blur,09/14/08/006,0.0,1.0,1.0,1
exist and not blur,19/31/08/077,1.0,1.0,1.0,0
exist and not blur,36/07/09/139,1.0,1.0,0.0,1
exist and not blur,01/03/11/010,1.0,1.0,0.0,1
exist and not blur,19/42/09/034,1.0,0.0,1.0,1
exist and not blur,36/02/04/014,1.0,1.0,1.0,0
exist and not blur,16/07/04/007,1.0,0.0,1.0,1
exist and not blur,19/07/10/050,1.0,1.0,1.0,0
exist and not blur,19/38/10/038,1.0,0.0,1.0,1
exist and not blur,01/15/05/003,1.0,1.0,1.0,0
exist and not blur,20/34/06/002,0.0,1.0,1.0,1
exist and not blur,20/11/07/010,1.0,1.0,1.0,0
exist and not blur,19/05/02/039,0.0,1.0,1.0,1
exist and not blur,20/24/08/003,1.0,1.0,1.0,0
exist and not blur,19/07/04/011,1.0,1.0,1.0,0
exist and not blur,16/27/10/027,1.0,1.0,0.0,1
exist and not blur,14/06/03/001,0.0,1.0,1.0,1
exist and not blur,19/07/05/119,0.0,1.0,1.0,1
exist and not blur,19/14/10/003,1.0,1.0,0.0,0
exist and not blur,16/10/10/014,1.0,1.0,1.0,0
exist and not blur,09/07/11/011,0.0,1.0,1.0,1
exist and not blur,36/14/05/020,1.0,1.0,1.0,0
exist and not blur,16/23/02/010,1.0,1.0,0.0,1
exist and not blur,16/03/10/007,0.0,1.0,0.0,1
exist and not blur,01/13/01/001,1.0,1.0,1.0,0
exist and not blur,19/23/08/013,1.0,1.0,1.0,0
exist and not blur,01/15/01/014,1.0,1.0,1.0,0
exist and not blur,36/12/03/014,1.0,1.0,1.0,0
exist and not blur,20/16/03/029,0.0,1.0,1.0,1
exist and not blur,19/10/08/007,1.0,1.0,1.0,0
exist and not blur,01/03/01/009,0.0,1.0,1.0,1
exist and not blur,20/21/02/046,1.0,1.0,1.0,0
exist and not blur,19/42/01/015,0.0,1.0,1.0,1
exist and not blur,09/17/10/016,0.0,1.0,1.0,1
exist and not blur,36/13/07/024,1.0,1.0,1.0,0
exist and not blur,19/02/09/001,1.0,1.0,1.0,0
exist and not blur,16/18/09/006,1.0,1.0,1.0,0
exist and not blur,20/20/10/001,1.0,1.0,1.0,0
exist and not blur,19/07/05/042,0.0,1.0,1.0,1
exist and not blur,20/03/10/013,1.0,1.0,1.0,0
exist and not blur,19/05/11/009,0.0,0.0,1.0,1
exist and not blur,20/27/07/004,1.0,1.0,1.0,0
exist and not blur,09/09/12/074,1.0,0.0,1.0,1
exist and not blur,01/01/07/022,1.0,1.0,1.0,0
exist and not blur,19/31/08/079,1.0,0.0,1.0,1
exist and not blur,13/09/09/012,1.0,1.0,1.0,0
exist and not blur,19/04/03/014,0.0,1.0,1.0,1
exist and not blur,09/15/03/001,1.0,1.0,1.0,0
exist and not blur,14/14/20/015,1.0,1.0,0.0,1
exist and not blur,19/31/05/060,0.0,1.0,1.0,1
exist and not blur,19/21/04/024,0.0,0.0,0.0,0
exist and not blur,16/14/10/009,1.0,0.0,1.0,1
exist and not blur,20/23/04/002,0.0,0.0,1.0,0
exist and not blur,19/08/07/003,0.0,0.0,0.0,0
exist and not blur,01/10/11/004,0.0,1.0,1.0,1
exist and not blur,16/23/10/003,1.0,1.0,0.0,1
exist and not blur,16/10/09/009,0.0,0.0,1.0,0
exist and not blur,14/11/01/014,1.0,1.0,0.0,1
exist and not blur,20/21/02/054,0.0,0.0,0.0,0
exist and not blur,20/17/04/019,0.0,1.0,1.0,1
exist and not blur,09/15/08/002,1.0,0.0,1.0,0
exist and not blur,19/31/07/028,1.0,1.0,0.0,1
exist and not blur,36/02/06/011,1.0,1.0,1.0,0
exist and not blur,16/20/07/005,1.0,1.0,0.0,1
exist and not blur,01/01/05/028,0.0,1.0,1.0,1
exist and not blur,19/40/01/003,0.0,0.0,1.0,0
exist and not blur,16/23/10/042,1.0,1.0,0.0,1
exist and not blur,09/07/10/023,1.0,0.0,1.0,1
exist and not blur,14/13/16/017,1.0,1.0,0.0,1
exist and not blur,14/08/20/015,1.0,1.0,1.0,0
exist and not blur,13/16/04/008,1.0,1.0,1.0,0
exist and not blur,20/26/03/004,0.0,0.0,0.0,0
exist and not blur,01/17/04/004,0.0,1.0,1.0,1
exist and not blur,20/20/06/005,0.0,1.0,1.0,1
exist and not blur,16/05/05/004,0.0,1.0,1.0,1
exist and not blur,36/05/03/005,1.0,1.0,1.0,0
exist and not blur,20/28/02/012,0.0,1.0,1.0,1
exist and not blur,13/13/10/011,1.0,0.0,1.0,1
exist and not blur,16/19/07/007,1.0,0.0,1.0,0
exist and not blur,16/05/09/011,1.0,1.0,1.0,0
exist and not blur,19/28/08/016,1.0,1.0,1.0,0
exist and not blur,01/17/06/007,1.0,1.0,0.0,1
exist and not blur,09/14/07/014,1.0,1.0,1.0,0
exist and not blur,36/14/09/003,0.0,1.0,1.0,0
exist and not blur,19/43/12/013,1.0,1.0,1.0,0
exist and not blur,36/13/08/019,1.0,1.0,1.0,0
exist and not blur,13/15/04/001,1.0,1.0,0.0,1
exist and not blur,15/04/01/019,1.0,1.0,0.0,1
exist and not blur,20/32/01/028,1.0,1.0,1.0,0
exist and not blur,01/09/08/031,1.0,0.0,1.0,0
exist and not blur,20/26/06/001,1.0,1.0,1.0,0
exist and not blur,19/01/03/009,1.0,0.0,1.0,1
exist and not blur,20/17/06/013,0.0,1.0,1.0,1
exist and not blur,09/06/05/002,0.0,1.0,1.0,1
exist and not blur,16/10/01/010,1.0,1.0,1.0,0
exist and not blur,19/44/03/007,0.0,1.0,1.0,1
exist and not blur,19/31/06/035,1.0,1.0,1.0,0
exist and not blur,16/19/01/001,1.0,1.0,1.0,0
exist and not blur,19/25/09/047,0.0,0.0,1.0,0
exist and not blur,14/16/09/034,1.0,0.0,1.0,0
exist and not blur,19/42/04/003,0.0,0.0,1.0,0
exist and not blur,19/40/02/009,1.0,1.0,1.0,0
exist and not blur,01/01/08/023,1.0,1.0,1.0,0
exist and not blur,19/42/05/019,0.0,1.0,1.0,1
exist and not blur,36/03/06/001,1.0,0.0,1.0,1
exist and not blur,20/04/05/016,1.0,0.0,1.0,1
exist and not blur,14/10/09/009,0.0,1.0,1.0,1
exist and not blur,14/15/02/005,1.0,1.0,1.0,0
exist and not blur,09/17/02/005,1.0,1.0,1.0,0
exist and not blur,20/03/09/005,1.0,1.0,0.0,1
exist and not blur,19/17/09/010,0.0,1.0,1.0,0
exist and not blur,01/09/09/009,1.0,1.0,1.0,0
exist and not blur,01/03/10/006,0.0,1.0,1.0,1
exist and not blur,36/13/07/011,0.0,1.0,1.0,1
exist and not blur,19/29/11/005,1.0,0.0,1.0,1
exist and not blur,16/20/04/003,1.0,1.0,0.0,0
exist and not blur,01/16/07/003,0.0,1.0,1.0,1
exist and not blur,19/13/03/003,0.0,1.0,1.0,1
exist and not blur,20/16/04/002,1.0,1.0,1.0,0
exist and not blur,16/24/06/006,1.0,1.0,0.0,1
exist and not blur,20/26/10/010,1.0,1.0,1.0,0
exist and not blur,20/28/02/002,1.0,1.0,1.0,0
exist and not blur,09/14/01/005,0.0,0.0,1.0,1
exist and not blur,09/16/06/005,1.0,1.0,0.0,1
exist and not blur,20/18/03/006,1.0,1.0,1.0,0
exist and not blur,20/32/10/004,1.0,1.0,0.0,1
exist and not blur,20/11/01/011,0.0,1.0,1.0,1
exist and not blur,16/23/01/002,1.0,1.0,0.0,1
exist and not blur,36/13/09/004,1.0,0.0,1.0,1
exist and not blur,14/08/15/005,1.0,0.0,1.0,1
exist and not blur,20/15/04/004,1.0,1.0,0.0,1
exist and not blur,09/09/03/009,1.0,1.0,1.0,0
exist and not blur,16/23/09/011,1.0,1.0,0.0,1
exist and not blur,01/02/04/047,0.0,1.0,1.0,1
exist and not blur,14/05/12/003,1.0,0.0,1.0,1
exist and not blur,20/21/07/030,1.0,0.0,1.0,1
exist and not blur,20/21/11/021,0.0,0.0,0.0,0
exist and not blur,20/26/08/008,0.0,1.0,1.0,0
exist and not blur,20/15/01/009,0.0,0.0,0.0,0
exist and not blur,09/17/07/004,1.0,1.0,1.0,0
exist and not blur,13/07/09/005,1.0,1.0,0.0,1
exist and not blur,16/26/10/004,1.0,1.0,1.0,0
exist and not blur,20/16/10/001,1.0,1.0,1.0,0
exist and not blur,16/11/02/021,0.0,1.0,1.0,1
exist and not blur,20/24/02/004,1.0,1.0,1.0,0
exist and not blur,16/23/07/008,1.0,0.0,0.0,1
exist and not blur,09/13/09/010,1.0,0.0,1.0,1
exist and not blur,09/17/12/008,1.0,1.0,1.0,0
exist and not blur,13/14/03/004,1.0,1.0,1.0,0
exist and not blur,20/21/02/018,1.0,1.0,1.0,0
exist and not blur,09/17/08/001,1.0,1.0,1.0,0
exist and not blur,16/19/10/012,1.0,1.0,0.0,1
exist and not blur,14/06/08/007,1.0,1.0,1.0,0
exist and not blur,20/19/06/001,0.0,1.0,1.0,0
exist and not blur,09/03/05/005,0.0,1.0,1.0,1
exist and not blur,20/03/01/005,0.0,1.0,1.0,1
exist and not blur,20/03/06/007,1.0,1.0,1.0,0
exist and not blur,14/08/02/008,1.0,0.0,1.0,1
exist and not blur,20/16/08/009,1.0,1.0,1.0,0
exist and not blur,14/05/03/010,1.0,1.0,0.0,1
exist and not blur,13/06/03/003,1.0,0.0,1.0,0
exist and not blur,36/12/09/048,1.0,1.0,1.0,0
exist and not blur,09/05/07/012,1.0,0.0,1.0,1
exist and not blur,01/04/13/004,0.0,1.0,1.0,1
exist and not blur,09/03/09/011,1.0,0.0,1.0,1
exist and not blur,19/12/08/020,1.0,1.0,1.0,0
